airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
2,1122,0,4,0,5,3,1,10.83,45,7919
5,1458,4,2,0,4,1,1,15.25,44,7021
5,1470,2,4,2,4,0,0,2.75,2,33979
1,819,4,4,0,5,3,1,13.92,42,7176
3,310,5,4,2,4,0,1,1.58,2,7518
3,622,2,0,2,2,0,1,2.75,47,4500
5,1557,2,0,0,2,4,0,7.08,37,65529
4,1388,5,2,0,5,4,1,27.58,29,5289
2,998,1,4,0,2,0,1,9.67,49,10556
5,1538,2,2,0,4,1,1,16.08,13,11625
3,401,5,4,2,4,0,1,1.67,19,2124
1,814,5,4,0,0,4,1,24.5,17,4457
4,1354,0,2,2,2,3,1,1.08,7,4338
5,1444,4,5,0,0,5,1,16.17,39,6067
5,1428,5,0,1,2,3,1,7.67,22,7188
3,618,4,1,0,0,5,1,8.75,31,3381
1,771,3,1,0,5,4,1,15.83,8,12118
3,91,4,3,2,3,2,1,2.5,11,6804
1,740,2,4,0,0,0,1,24.92,44,4742
0,1162,4,4,0,0,1,1,5.42,30,3961
1,838,0,3,0,5,3,0,18.58,20,44432
0,1172,4,1,2,4,1,1,2.33,19,5465
0,1153,0,1,0,0,2,1,9.75,48,3467
5,1559,2,4,0,5,0,1,10.58,32,4496
3,110,2,0,0,2,5,1,3.83,11,10838
5,1442,4,4,0,2,3,1,9.67,17,7650
5,1540,5,0,0,4,1,1,19.25,39,3998
3,547,0,1,0,2,2,1,9.25,20,6437
5,1494,5,4,0,0,0,0,4.58,29,44246
1,909,1,4,0,5,5,1,13.67,45,6370
2,930,0,1,0,0,3,1,7.33,24,4337
5,1473,0,2,0,2,3,0,21.33,4,56588
3,566,4,5,2,3,0,1,2.75,27,3862
2,995,1,1,0,2,4,1,12.5,11,12779
3,436,1,5,2,5,3,1,1.17,26,1551
5,1531,5,0,0,5,3,0,7.17,7,73581
5,1521,5,4,0,0,2,1,4.92,28,5547
1,907,3,2,1,5,5,1,27.42,23,7895
3,652,3,4,0,2,4,1,6.08,7,5293
1,870,5,1,0,2,3,1,12.33,18,4593
1,806,5,4,0,2,3,1,7.75,38,5977
3,666,5,1,0,0,0,1,4.92,45,4706
5,1535,5,1,2,4,2,0,2.17,42,36700
3,243,1,1,0,0,5,1,5.67,42,1830
1,745,0,2,0,4,4,1,15.17,1,13474
1,843,1,4,0,5,2,0,11.42,46,47585
3,660,4,4,0,2,2,1,7.08,39,4439
1,771,3,1,2,4,2,0,2.5,19,24122
5,1492,1,5,0,4,0,0,13.75,46,60260
5,1506,0,1,0,0,2,1,6.0,6,11164
3,130,2,2,0,5,4,1,6.17,33,2482
5,1508,3,1,0,2,1,1,9.5,28,4674
5,1508,3,1,0,0,0,1,9.17,39,11552
4,1264,2,1,0,1,1,1,26.33,38,5550
0,1186,2,1,2,1,4,1,2.42,32,3999
5,1525,3,2,2,2,2,0,2.25,4,38648
5,1483,1,1,0,2,0,1,36.5,9,12812
1,846,4,5,0,0,5,0,16.33,10,50271
3,362,4,4,0,0,3,1,5.08,4,15362
1,858,0,1,1,5,4,1,16.17,7,13474
1,863,5,4,0,4,1,1,22.92,16,6937
3,27,2,3,2,1,5,1,2.17,36,2410
5,1511,0,2,0,3,2,0,5.92,33,42521
5,1527,3,2,0,5,2,1,5.25,33,5823
3,437,1,4,0,0,2,1,4.92,4,7877
5,1506,0,1,0,0,3,0,5.58,13,37985
4,1375,1,1,2,4,5,1,1.92,44,3000
3,26,5,4,2,0,2,1,2.25,6,5943
0,1222,2,1,1,0,3,1,9.83,26,2050
2,1011,2,5,2,5,5,1,2.25,38,3569
0,1137,2,4,0,0,1,1,5.5,19,1998
5,1555,5,5,0,4,3,0,10.92,42,53757
5,1512,5,2,0,4,3,1,13.92,39,3334
1,846,4,5,1,4,5,1,13.67,13,12054
1,874,2,4,0,2,5,0,6.42,16,39859
5,1525,3,2,0,4,1,1,16.25,49,4009
1,760,1,5,0,5,3,0,25.25,4,66723
5,1485,3,4,0,5,0,0,10.08,3,85593
5,1442,4,4,0,5,0,0,12.42,8,71058
1,722,1,1,0,5,3,0,15.42,8,66723
1,724,5,0,0,3,0,1,8.58,38,6502
3,560,3,4,0,2,5,1,5.92,21,4836
3,475,0,2,0,3,2,1,5.75,35,5333
5,1431,2,2,0,2,0,1,25.08,47,5496
1,798,2,0,0,4,1,1,20.42,36,3988
4,1375,1,1,2,4,5,1,1.92,2,10817
5,1552,2,2,0,2,1,0,24.92,8,68184
0,1147,5,5,0,4,1,1,11.17,29,1890
1,786,5,1,0,2,2,1,12.75,26,3819
5,1535,5,1,0,5,0,0,12.92,28,69168
5,1466,2,1,2,4,0,1,2.75,34,4501
3,425,5,4,2,4,2,1,1.92,13,6153
1,828,3,5,0,4,4,1,11.0,46,4758
5,1458,4,2,0,0,3,0,18.67,2,52175
5,1515,3,5,0,2,4,1,23.0,22,5960
1,783,5,2,0,4,3,0,16.08,17,32230
5,1489,2,2,0,4,5,1,15.75,40,5355
5,1503,0,2,0,3,2,1,5.75,33,4111
4,1273,5,2,0,5,4,1,25.67,34,5253
5,1506,0,1,0,4,4,1,27.0,3,11696
1,730,2,1,0,5,5,1,17.83,28,4233
5,1529,3,1,0,4,5,1,26.58,11,9178
1,763,3,2,0,5,4,1,27.83,10,12197
5,1548,5,4,0,5,1,1,10.83,29,4249
3,680,5,0,0,5,4,1,6.08,20,5843
3,239,0,1,0,2,2,1,9.0,36,4704
5,1560,5,2,2,5,2,1,2.17,3,5943
1,745,0,2,0,4,3,0,18.08,39,56476
0,1162,4,4,0,2,3,1,8.08,21,4589
5,1479,1,5,2,5,5,1,2.08,14,5883
1,788,5,5,0,0,2,0,17.58,18,41101
3,85,2,1,0,0,5,1,5.08,34,2410
5,1449,4,2,0,4,5,1,16.42,29,6067
5,1559,2,4,0,2,1,1,9.58,33,4979
0,1221,2,2,0,1,1,1,15.5,2,7791
1,852,0,1,0,1,5,1,25.42,47,3699
3,404,1,0,0,5,4,1,8.25,32,2359
5,1459,4,0,0,5,0,1,8.0,19,8111
5,1544,2,5,0,4,1,1,12.17,41,4979
1,766,2,2,0,5,5,0,6.67,11,41113
5,1484,2,1,0,5,5,0,15.5,38,41281
5,1503,0,2,0,0,3,0,17.83,24,37985
5,1502,5,0,0,5,2,1,5.58,13,12138
5,1458,4,2,0,4,2,0,17.42,49,68303
0,1165,5,5,2,3,2,1,2.08,12,5944
5,1490,1,4,0,4,0,1,24.08,5,12318
5,1456,4,5,0,2,2,0,23.17,30,61583
5,1513,0,5,0,4,1,0,11.17,25,44280
3,314,0,5,2,3,5,1,1.92,40,2201
0,1137,2,4,1,5,4,1,11.5,29,2480
5,1503,0,2,0,2,4,0,25.5,33,51817
5,1471,0,4,0,5,3,1,9.42,33,9884
1,801,0,1,0,0,4,0,29.42,7,51817
3,197,5,0,0,2,1,1,4.92,22,4069
3,254,5,4,0,2,4,1,7.42,48,4725
5,1477,1,4,0,2,4,1,10.17,36,7081
3,23,0,0,0,2,5,1,6.08,23,8375
1,872,5,5,0,2,0,0,18.75,3,58069
5,1475,0,2,0,4,5,0,15.92,36,69244
2,1031,5,0,0,5,3,1,8.0,40,3574
3,52,2,4,2,4,0,1,2.92,24,4500
5,1556,5,5,0,4,4,0,12.67,32,62045
3,329,5,2,2,5,3,1,1.5,6,4263
5,1501,0,4,0,2,4,1,7.33,9,17307
1,804,5,4,0,2,2,0,6.83,25,29764
5,1461,0,2,0,2,4,0,23.25,25,60508
1,877,2,4,0,5,5,1,11.5,16,20865
1,867,2,5,2,5,3,0,2.17,13,23944
5,1554,2,2,0,4,4,0,13.83,40,73369
1,872,5,5,0,4,1,1,11.42,9,23583
1,810,5,2,2,5,2,0,2.42,36,22140
1,771,3,1,0,5,5,1,15.08,17,5279
1,857,2,1,0,5,3,1,14.08,27,5530
3,294,5,0,2,2,1,1,1.92,33,3000
5,1557,2,0,0,2,4,0,7.08,15,65529
1,845,4,0,0,4,3,0,19.0,33,52063
0,1236,5,0,1,2,4,1,6.67,23,3622
1,757,4,2,0,5,2,0,28.0,32,43910
2,1013,2,1,0,5,4,1,15.58,29,5954
3,294,5,0,0,5,4,1,6.75,36,4990
5,1500,5,1,1,2,1,1,9.33,44,8130
5,1459,4,0,0,0,3,0,21.25,46,53071
5,1442,4,4,0,5,5,1,11.75,13,10604
1,721,2,1,0,4,5,1,26.0,34,3855
5,1492,1,5,0,1,5,1,10.83,27,4413
2,1093,2,1,0,0,3,1,5.33,25,5954
5,1525,3,2,0,4,0,1,17.17,38,6776
1,772,2,1,0,0,4,0,8.92,45,43376
5,1465,0,1,0,5,5,0,14.25,15,69244
5,1459,4,0,0,2,1,1,25.0,41,6009
5,1538,2,2,0,5,1,0,6.33,35,53512
5,1498,5,2,0,4,3,1,15.58,33,3334
1,846,4,5,0,5,1,1,27.08,29,4969
1,858,0,1,0,2,5,0,13.83,21,54684
3,679,3,5,2,5,4,1,2.08,44,5082
1,731,2,0,0,2,5,1,4.58,37,4979
5,1475,0,2,0,2,4,0,25.75,29,62188
3,502,0,0,2,2,4,1,2.67,45,3393
1,820,2,4,0,1,3,1,22.25,46,4524
1,743,0,0,0,4,5,1,19.75,2,11703
0,1130,0,0,0,3,2,1,14.75,6,7484
5,1540,5,0,0,5,4,0,8.08,39,62045
5,1535,5,1,0,2,4,0,12.08,17,64285
5,1518,3,4,0,2,2,0,9.58,11,59827
5,1506,0,1,0,5,3,1,14.25,7,7813
5,1558,5,4,0,5,4,0,12.33,11,62045
4,1400,4,5,0,4,5,1,10.75,4,7958
4,1299,5,0,0,2,2,1,4.75,18,3512
5,1485,3,4,0,2,5,1,7.33,14,10069
1,888,0,2,0,2,2,1,23.67,35,3685
3,598,2,1,0,2,5,1,8.75,45,4373
5,1437,3,4,0,2,2,1,8.83,21,7257
3,287,5,1,0,4,1,1,7.17,16,3050
2,930,0,1,0,5,5,1,13.83,9,13498
1,762,2,5,0,0,4,0,17.25,34,47545
1,722,1,1,0,3,0,0,18.0,33,60260
5,1545,5,1,0,2,3,0,13.92,23,45805
3,242,1,5,0,1,5,1,9.33,27,2857
5,1428,5,0,1,2,4,1,7.33,41,7768
5,1467,0,4,0,2,1,0,6.58,25,60396
5,1510,5,4,0,5,2,0,12.5,21,53152
5,1556,5,5,0,4,1,0,13.0,9,61933
5,1490,1,4,0,4,4,1,22.83,16,14014
2,967,5,2,0,5,2,1,5.33,19,3324
1,846,4,5,0,2,0,0,19.75,7,60978
3,383,1,0,0,5,3,1,10.08,19,2862
5,1532,5,2,2,2,2,1,2.17,10,5943
5,1553,2,5,0,2,1,0,22.25,20,57992
2,1059,3,1,0,2,4,1,11.25,11,5292
5,1481,1,0,0,5,4,1,10.25,18,9216
5,1558,5,4,0,5,4,0,12.33,40,72125
5,1458,4,2,0,0,3,0,18.67,6,49207
5,1473,0,2,0,2,3,0,24.25,5,56588
1,872,5,5,0,4,1,0,11.42,4,49613
5,1549,2,4,0,2,4,1,11.08,43,6578
5,1473,0,2,0,4,4,0,12.67,46,78428
5,1524,3,0,0,5,5,1,7.83,17,5375
1,747,0,4,2,0,2,1,2.58,41,4071
2,1067,4,2,2,5,5,1,2.83,33,4499
5,1528,0,1,2,4,3,1,1.17,11,4339
1,713,2,1,1,0,4,0,7.67,18,27976
0,1235,0,1,2,1,5,1,1.67,45,2201
5,1524,3,0,0,4,4,1,19.17,13,10248
5,1511,0,2,0,2,1,1,24.92,13,9241
3,518,2,2,2,2,1,1,2.83,9,7635
4,1397,2,2,2,5,1,1,2.83,8,7425
5,1532,5,2,0,4,1,1,16.33,30,4683
1,763,3,2,0,4,5,1,16.83,17,4783
2,967,5,2,0,5,2,1,5.33,29,3324
5,1458,4,2,0,2,0,0,24.17,24,52287
1,818,5,1,2,4,4,1,2.67,44,3177
5,1488,1,2,0,2,4,0,24.92,16,55377
5,1496,0,4,2,4,5,1,1.75,14,5179
5,1548,5,4,0,4,1,1,22.0,4,11129
4,1388,5,2,2,5,2,1,2.0,49,2614
3,284,5,4,0,2,1,1,5.08,44,2832
5,1539,2,1,0,2,0,0,11.75,39,57017
3,533,3,1,0,0,4,1,7.17,49,4210
3,168,3,2,2,2,4,1,2.0,23,4330
1,745,0,2,0,2,5,1,24.17,14,9277
1,763,3,2,0,4,5,0,17.92,15,45883
1,787,3,4,0,4,1,1,26.5,35,4390
1,842,4,2,0,2,5,1,22.17,19,6946
0,1167,5,5,0,4,1,1,12.33,24,1890
1,798,2,0,0,2,0,1,28.0,33,4230
5,1560,5,2,0,4,1,0,15.42,40,64173
1,840,4,1,0,5,0,1,13.08,7,13524
1,879,5,2,0,4,0,1,13.92,27,6082
4,1408,2,2,2,5,5,1,2.17,31,2621
5,1518,3,4,0,2,4,1,11.42,28,7767
5,1560,5,2,0,2,3,1,22.5,32,4099
5,1556,5,5,0,4,0,0,11.75,36,66928
3,244,4,1,0,2,5,1,9.75,36,5605
3,222,4,0,0,5,3,1,7.33,3,16359
3,394,5,5,2,3,4,1,2.5,24,4499
5,1437,3,4,1,5,4,1,11.75,5,15498
0,1154,0,5,0,4,2,1,14.17,37,9799
5,1529,3,1,2,4,0,1,1.17,11,4453
5,1488,1,2,0,2,0,0,23.83,7,60260
2,1071,4,2,0,3,5,1,9.58,28,7958
5,1479,1,5,0,0,2,1,16.17,26,5206
5,1459,4,0,0,1,5,1,16.67,48,6067
3,609,3,1,0,4,1,1,3.25,38,4776
1,764,2,4,0,5,0,1,12.5,8,9840
1,760,1,5,0,5,4,1,26.0,7,13338
1,771,3,1,0,0,5,0,6.33,11,45883
2,1103,3,0,2,2,2,1,2.17,14,6132
3,222,4,0,2,2,1,1,2.33,21,5728
5,1434,5,1,0,5,0,1,14.42,8,16662
3,94,2,5,2,3,5,1,2.17,20,2410
1,850,5,5,0,3,0,1,28.92,25,6645
3,245,2,1,2,4,5,1,2.17,38,2410
1,714,4,0,0,4,2,0,19.92,27,43305
5,1475,0,2,0,4,1,1,16.08,25,6161
2,1091,5,0,2,2,2,1,2.08,36,2339
0,1237,3,2,0,1,5,1,13.42,17,4166
1,728,2,2,0,5,5,1,6.25,25,5507
5,1556,5,5,0,5,1,0,23.33,16,61933
5,1535,5,1,0,5,1,0,15.25,49,64173
1,863,5,4,0,2,4,1,9.17,7,11508
3,661,4,2,0,5,2,1,4.58,42,2994
1,716,1,4,0,5,4,1,13.75,36,7157
5,1539,2,1,0,2,0,0,10.25,8,57017
2,959,4,1,0,0,5,1,7.42,46,5888
1,849,4,2,2,5,5,0,2.83,8,31982
1,842,4,2,0,0,2,1,19.75,8,20979
5,1524,3,0,0,2,4,0,6.17,18,63579
1,858,0,1,0,2,5,1,14.25,19,6578
3,18,2,4,0,2,0,1,6.42,24,5702
5,1472,2,2,2,2,0,0,2.75,32,32859
5,1454,4,4,0,5,2,1,12.58,12,13524
1,763,3,2,0,5,5,1,5.92,17,5098
3,250,2,1,0,0,4,1,8.17,16,11926
1,839,2,5,0,0,5,1,16.17,17,5360
5,1544,2,5,0,4,0,0,12.17,7,50409
0,1135,3,2,0,4,2,1,13.17,44,2228
0,1227,0,1,0,2,2,1,12.75,40,5485
3,435,3,5,2,5,1,1,1.25,32,1788
5,1442,4,4,0,5,3,0,10.67,40,67497
0,1128,1,5,0,1,5,1,7.75,45,1830
3,362,4,4,2,4,1,1,2.33,19,5465
5,1458,4,2,0,5,1,1,5.5,14,11675
5,1481,1,0,0,4,0,1,20.33,17,6690
0,1141,3,0,0,3,5,1,10.25,30,2250
5,1456,4,5,0,1,0,1,11.25,26,6195
5,1556,5,5,0,2,3,0,23.0,12,58125
5,1535,5,1,0,5,0,0,15.17,24,69168
1,844,2,0,0,5,1,0,9.17,30,47657
5,1490,1,4,1,5,0,1,10.17,27,6432
0,1165,5,5,0,4,0,1,11.75,22,2074
5,1444,4,5,0,1,5,1,11.67,48,6067
0,1239,4,2,0,3,5,1,8.33,43,3379
5,1470,2,4,2,4,0,1,2.75,40,4501
1,745,0,2,0,2,5,1,24.17,21,6158
5,1549,2,4,0,5,3,0,12.08,6,53937
5,1463,0,1,0,5,1,0,14.75,42,60396
1,842,4,5,0,5,2,0,26.42,17,48079
5,1552,2,2,2,5,5,0,2.25,33,36712
5,1550,5,4,0,2,4,0,9.33,32,64285
0,1178,3,4,0,3,2,1,15.33,37,2228
0,1220,2,1,0,2,0,1,11.92,28,9736
5,1497,2,4,0,0,0,1,4.83,5,13988
1,752,2,0,0,5,5,1,8.25,46,5507
1,705,4,4,0,5,5,0,10.83,37,50271
3,156,4,2,2,5,0,1,2.58,49,3862
4,1388,5,2,0,4,4,1,13.67,10,7412
0,1237,3,2,0,3,2,1,7.5,35,2228
1,843,1,4,0,5,2,1,11.42,47,5398
1,879,5,2,0,4,3,1,14.0,49,4173
5,1458,4,2,0,4,1,0,15.25,21,55502
1,713,2,1,0,5,0,0,16.0,18,52522
5,1486,1,1,0,5,3,1,16.0,40,4086
5,1547,5,0,0,2,4,1,5.67,7,12557
1,743,0,0,0,5,5,0,8.83,48,54684
5,1536,2,0,0,1,3,1,16.33,38,5982
5,1505,5,5,0,4,2,1,13.67,30,6122
5,1449,4,2,0,4,0,1,17.08,4,11675
3,656,0,4,0,2,2,1,6.83,34,4071
1,765,3,4,0,4,5,1,22.83,28,4783
1,833,4,0,0,4,2,1,21.25,17,6339
5,1469,0,5,0,4,5,0,12.58,37,69244
0,1149,0,1,0,0,2,1,6.92,20,2723
1,858,0,1,0,2,5,0,11.83,14,54684
1,810,5,2,0,4,3,1,17.92,25,4173
5,1481,1,0,0,5,2,1,9.92,35,8803
5,1491,2,2,0,4,5,1,18.25,23,5040
1,716,1,4,0,2,5,1,10.08,26,4357
2,924,4,0,0,5,3,1,7.5,24,6488
2,998,1,4,0,2,0,1,8.17,40,9999
0,1201,2,1,0,0,0,1,7.42,32,3090
1,756,3,1,0,5,2,0,17.0,40,47586
5,1465,0,1,0,5,5,0,14.25,28,69244
3,349,0,4,2,4,1,1,1.08,9,3498
5,1554,2,2,0,4,1,1,16.0,41,5098
2,947,2,4,0,3,1,1,15.08,17,4506
1,859,2,2,0,2,0,0,22.5,38,42457
1,791,2,2,2,5,5,0,2.25,17,22152
3,404,1,0,0,5,4,1,9.25,18,4541
5,1508,3,1,0,2,4,0,12.58,48,53499
5,1513,0,5,0,0,2,0,16.42,30,54841
5,1479,1,5,0,0,2,1,18.0,42,5206
3,162,1,2,2,5,2,1,2.75,26,2750
3,171,3,2,2,5,0,1,1.08,35,1776
5,1484,2,1,2,4,3,0,2.17,2,26296
1,761,1,2,0,4,5,0,17.17,21,49553
0,1226,2,0,0,3,5,1,13.75,11,9840
1,819,4,4,0,1,0,1,22.5,45,5135
1,814,5,4,0,0,3,1,24.42,43,5465
4,1257,2,1,2,4,5,1,2.25,18,2621
5,1515,3,5,0,5,1,0,26.17,34,51707
5,1511,0,2,0,4,2,0,16.0,12,57081
1,707,2,4,1,4,1,1,24.67,48,6438
5,1518,3,4,0,2,1,0,11.42,17,41314
3,486,3,0,0,5,4,1,8.67,8,5293
5,1474,2,0,2,2,0,1,2.75,9,7425
5,1518,3,4,2,4,5,0,1.5,33,17794
5,1490,1,4,0,5,4,1,12.0,6,11069
5,1513,0,5,0,2,2,1,22.17,11,13403
1,778,4,2,0,5,2,0,26.33,2,65779
5,1484,2,1,2,4,3,0,2.17,40,24056
5,1449,4,2,0,2,1,1,21.58,28,6009
1,863,5,4,0,2,4,1,9.17,43,4556
5,1522,3,0,0,5,0,0,9.92,16,38099
3,434,1,2,0,3,2,1,6.58,31,3361
5,1444,4,5,0,5,3,1,26.5,39,5632
5,1541,2,4,0,5,0,0,9.25,6,49177
3,85,2,1,0,0,5,1,5.08,6,7908
1,839,2,5,0,5,5,0,23.83,31,59033
3,284,5,4,0,2,1,1,5.08,10,13502
2,1061,5,1,0,2,0,1,14.33,44,7332
1,767,1,2,1,2,0,1,23.33,46,5316
1,868,3,5,0,4,5,0,12.25,11,45883
1,755,0,1,0,0,5,0,9.08,3,63802
5,1520,3,5,0,4,2,1,11.0,46,5656
5,1449,4,2,0,5,3,1,28.17,4,10425
1,825,5,0,0,4,0,0,16.92,40,54608
3,197,5,0,0,2,0,1,6.83,5,5103
5,1507,2,4,2,0,3,0,2.17,33,24056
5,1550,5,4,0,2,4,1,9.33,7,12557
2,1108,4,0,0,5,2,1,7.67,21,6324
0,1192,4,4,0,2,0,1,9.25,34,5315
3,459,2,0,0,2,4,1,5.17,46,3754
1,771,3,1,0,4,0,0,26.42,17,56590
1,846,4,5,0,2,3,0,22.83,18,52063
0,1208,2,1,0,2,1,1,9.42,41,1998
5,1520,3,5,0,0,2,0,16.5,41,51875
1,771,3,1,0,5,5,1,15.08,14,7774
5,1539,2,1,0,5,1,1,15.58,13,11520
5,1508,3,1,0,2,5,1,10.83,23,4660
4,1404,2,2,0,1,5,1,13.25,13,6060
5,1449,4,2,0,0,3,0,17.83,10,62255
3,154,2,0,0,2,1,1,6.25,30,3389
5,1496,0,4,0,2,4,1,35.08,7,16599
5,1465,0,1,0,2,4,0,12.58,18,72268
4,1333,5,4,0,5,4,1,9.83,21,9099
0,1222,2,1,0,0,0,1,8.17,30,4019
5,1554,2,2,0,4,1,1,16.0,30,5098
5,1463,0,1,0,4,1,1,25.92,47,6161
3,641,1,2,0,5,3,1,5.0,19,3491
2,986,0,0,0,5,3,1,7.58,23,4337
1,874,2,4,0,0,0,0,27.33,37,39783
5,1513,0,5,2,5,5,1,1.75,43,2150
2,969,2,3,0,2,4,1,15.5,33,6395
5,1491,2,2,0,4,5,1,18.25,49,5040
5,1513,0,5,0,4,2,1,10.92,24,4111
1,820,2,4,0,1,3,1,22.25,34,4524
2,1038,2,0,0,5,4,1,8.58,20,5954
5,1546,2,2,0,5,1,1,5.33,16,5622
1,800,5,4,0,5,2,0,11.08,11,53152
5,1522,3,0,0,4,1,1,22.92,23,9623
3,71,1,1,2,4,2,1,2.83,2,11027
1,840,4,1,1,5,5,1,40.42,3,12247
5,1483,1,1,0,1,3,1,24.83,18,6032
5,1508,3,1,0,2,5,0,10.83,14,58315
3,609,3,1,0,4,1,1,3.25,17,4836
1,705,4,4,0,5,0,0,9.67,35,60978
5,1557,2,0,2,0,5,1,2.17,49,2700
5,1454,4,4,0,2,2,1,7.67,19,6723
2,1066,0,5,0,1,4,1,9.08,26,3943
1,722,1,1,0,2,5,1,11.83,21,5092
5,1533,2,4,2,4,5,1,2.08,34,2700
5,1434,5,1,0,2,2,1,10.5,5,9933
0,1200,2,4,0,5,0,1,11.58,20,3569
5,1442,4,4,0,5,0,0,12.42,16,60978
0,1194,4,0,0,3,5,1,11.08,43,3379
1,705,4,4,0,4,3,0,25.5,25,52063
1,843,1,1,2,4,4,0,2.58,36,20000
3,416,0,5,0,1,5,1,7.92,46,3153
1,904,3,0,0,2,2,1,27.5,17,12223
5,1490,1,4,0,5,5,1,9.5,21,8233
1,888,0,2,1,5,5,1,5.08,15,9799
5,1556,5,5,0,4,0,1,13.92,41,6450
5,1540,5,0,0,5,3,0,8.25,46,58125
0,1176,2,2,2,5,5,1,2.25,14,6559
1,756,3,1,0,5,0,1,17.33,45,5019
5,1501,0,4,2,4,5,1,1.92,46,2150
5,1513,0,5,2,5,5,1,1.75,14,5179
3,195,4,4,0,0,1,1,6.67,15,6489
0,1139,1,5,0,4,2,1,10.92,16,2477
5,1545,5,1,0,2,4,0,13.58,14,51405
3,45,4,5,2,3,2,1,2.5,32,3999
3,376,0,0,0,5,4,1,7.33,47,3393
1,862,0,5,0,4,1,0,11.92,8,60396
3,636,4,4,0,2,1,1,7.67,2,19929
1,863,5,4,0,5,1,1,13.17,20,8909
5,1434,5,1,0,2,0,1,12.25,40,7097
1,873,2,2,0,1,1,0,13.33,4,45257
3,246,1,4,2,0,2,1,2.42,13,7352
5,1499,0,2,0,4,2,1,13.75,33,4796
5,1505,5,5,2,5,0,0,1.83,39,20684
1,800,5,4,0,5,2,0,14.42,37,53152
3,550,3,0,0,5,2,1,8.67,15,9073
5,1508,3,1,0,5,4,1,15.92,23,5960
3,641,1,2,0,5,5,1,5.08,14,8140
1,888,0,2,0,2,2,1,23.67,34,4105
3,113,2,4,0,5,0,1,9.75,37,4588
2,1064,3,4,0,2,2,1,10.0,16,6132
5,1537,5,2,0,4,0,0,15.08,21,77120
5,1511,0,2,0,4,1,0,16.83,19,44280
3,213,2,0,0,2,4,1,5.25,42,2482
5,1559,2,4,2,0,5,1,2.25,27,2700
1,809,5,1,0,0,3,1,8.42,27,4474
3,404,1,0,0,2,5,1,4.08,17,3720
1,705,4,4,1,2,5,1,30.0,15,11618
5,1492,1,5,0,4,3,0,12.58,37,51457
1,761,1,2,0,4,5,1,16.08,16,6037
0,1177,3,1,0,2,0,1,9.67,32,2623
3,243,1,1,0,0,4,1,6.75,13,5956
5,1521,5,4,1,2,4,1,8.83,24,8842
1,879,5,2,0,2,4,1,24.17,15,8876
3,404,1,0,0,5,2,1,8.67,14,7877
1,857,2,1,0,4,5,0,26.42,34,53164
5,1518,3,4,2,4,5,1,1.5,10,4453
3,349,0,4,0,0,5,1,5.83,4,9289
2,1101,2,0,0,5,5,1,7.08,41,5323
5,1503,0,2,0,4,4,0,15.25,33,51817
1,745,0,2,0,4,3,0,16.67,36,56476
1,765,3,4,0,4,4,0,21.67,19,51707
1,863,5,4,0,5,1,0,13.58,35,49613
1,754,0,1,0,5,5,1,14.58,28,6181
5,1515,3,5,0,2,5,0,20.08,47,45995
2,956,2,4,0,2,5,1,6.33,3,21899
3,362,4,4,2,4,1,1,2.33,38,3229
3,23,0,0,0,2,5,1,6.08,18,7005
5,1471,0,4,0,5,1,1,11.25,25,6412
4,1344,1,2,2,5,4,1,2.42,14,5041
5,1534,5,1,2,4,2,1,2.08,38,2339
3,26,5,4,0,2,4,1,5.75,46,4274
5,1483,1,1,0,5,3,0,13.92,31,41064
5,1463,0,1,0,0,5,0,6.0,26,61404
0,1188,4,1,0,5,0,1,15.92,33,3862
2,1028,5,2,0,5,3,1,7.0,37,3574
5,1506,0,1,0,2,3,1,10.33,26,5871
2,1014,2,0,0,5,1,1,8.0,11,7426
5,1443,2,2,2,2,4,0,2.08,45,29656
5,1476,5,1,0,0,2,1,6.75,23,10895
2,989,0,5,0,0,1,1,13.92,48,3336
1,744,2,0,0,1,3,0,18.33,25,44405
5,1558,5,4,0,5,1,0,9.83,25,69885
5,1479,1,5,0,1,0,1,11.33,15,7784
5,1535,5,1,0,2,0,1,9.5,6,11129
1,825,5,0,0,3,0,0,8.17,41,54608
1,903,0,0,1,4,1,1,19.67,9,25759
5,1465,0,1,2,4,2,1,2.67,3,7489
5,1484,2,1,1,2,1,0,12.42,35,64801
5,1542,5,5,2,3,2,0,2.25,17,34460
5,1442,4,4,0,2,5,1,6.25,15,11675
0,1128,1,2,0,5,5,1,4.5,20,1830
2,942,0,2,1,1,4,1,15.0,24,5177
5,1477,1,4,0,5,3,0,11.17,48,41064
1,788,5,5,0,5,0,1,26.0,19,3633
5,1508,3,1,0,2,4,0,12.75,14,53499
5,1483,1,1,0,2,0,1,10.75,10,9284
2,1111,0,0,0,5,3,1,8.17,49,5185
5,1475,0,2,0,2,3,0,23.17,35,56588
3,167,4,0,1,5,2,1,8.33,2,12836
1,745,0,2,0,2,5,0,26.17,31,54684
1,825,5,0,0,4,3,1,19.92,32,4173
5,1506,0,1,0,1,3,0,25.17,11,37985
2,1037,5,0,0,5,4,1,8.25,21,5817
4,1375,1,1,0,4,2,1,27.17,36,4827
1,797,5,1,0,0,4,0,7.42,45,49725
5,1521,5,4,0,5,2,0,11.92,47,41269
1,858,0,1,2,4,2,0,2.75,2,34043
5,1546,2,2,0,2,4,0,23.08,20,67769
5,1445,4,1,0,5,5,1,15.67,33,6067
